Location Name,Location Type,Project,Location ID,Site,Hole,SiteHole,Original ID,Hole ID,Platform,Date,Water Depth (m),Country,State_Province,County_Region,PI,Lat,Long,Elevation,Position,Storage Location Working,Storage Location Archive,Sample Type,Comment,mblf T,mblf B,Metadata Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,3,A,3A,,SPA-CLAU09-3A,ice,20090413,2.74,USA,Alaska,Nome,Katey Walter,66.552059,-164.452203,26,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0,2.12,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,4,A,4A,,SPA-CLAU09-4A,ice,20090413,5.66,USA,Alaska,Nome,Katey Walter,66.551861,-164.451955,26,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,1.345,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,4,B,4B,,SPA-CLAU09-4B,ice,20090411,5.83,USA,Alaska,Nome,Katey Walter,66.551861,-164.451955,26,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0.5,4.5,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,5,A,5A,,SPA-CLAU09-5A,ice,20090413,1.1,USA,Alaska,Nome,Katey Walter,66.552131,-164.452286,28,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0.56,1.445,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,6,A,6A,,SPA-CLAU09-6A,ice,20090408,2.77,USA,Alaska,Nome,Katey Walter,66.552108,-164.452255,28,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,0.88,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,7,A,7A,,SPA-CLAU09-7A,ice,20090413,6.36,USA,Alaska,Nome,Katey Walter,66.55197,-164.452086,26,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0,1.3,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudi,lake,SPA,CLAU,8,A,8A,,SPA-CLAU09-8A,ice,20090413,6.5,USA,Alaska,Nome,Katey Walter,66.551891,-164.451892,26,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,1.66,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocker Gap,lake,SPA,COCK,1,A,1A,,SPA-COCK09-1A,ice,20090409,7.66,USA,Alaska,Nome,Katey Walter,66.561772,-164.453028,13,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,0.84,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocker Gap,lake,SPA,COCK,1,B,1B,,SPA-COCK09-1B,ice,20090410,4.4,USA,Alaska,Nome,Katey Walter,66.561772,-164.453028,13,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,0.545,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocker Gap,lake,SPA,COCK,2,A,2A,,SPA-COCK09-2A,ice,20090410,4.3,USA,Alaska,Nome,Katey Walter,66.561772,-164.453567,13,approximate (location/coordinates identified on a map),LacCore_MRPH,LacCore_MRPH,core,,0,1.06,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocker Gap,lake,SPA,COCK,3,A,3A,,SPA-COCK09-3A,ice,20090410,4.24,USA,Alaska,Nome,Katey Walter,66.561772,-164.453022,13,approximate (location/coordinates identified on a map),LacCore_MRPH,LacCore_MRPH,core,,0,1.04,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dune Lake,lake,13,DUNE,1,A,1A,,13-DUNE94-1A,unknown,19941231,,USA,Alaska,Yukon-Koyukuk,Bruce Finney,64.4214,-149.8957,134,general (location within lake/site unknown or not digitized),,,core,,,,"NGDC, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,lake,ALE,E1,1,A,1A,,ALE-E198-1A,unknown,19980710,13.5,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-149.33000,808,general (location within lake/site unknown or not digitized),unknown,unknown,core,,0,1.59,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,lake,ALE,E1,3,A,3A,,ALE-E198-3A,unknown,19980710,13.5,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-149.33000,808,general (location within lake/site unknown or not digitized),LacCore_mrph,LacCore_mrph,core,,0,2.55,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faraway Lake,lake,AK,FAWA,1,A,1A,Faraway A06-HC,AK-FAWA06-1A,unknown,20061231,,USA,Alaska,North Slope,"Mark Abbott, Broxton Bird",68.05730,-150.66594,1230,general (location within lake/site unknown or not digitized),U.Pittsburgh,U.Pittsburgh,core,,0,0.54,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faraway Lake,lake,AK,FAWA,2,A,2A,Faraway B06-HC,AK-FAWA06-2A,unknown,20061231,,USA,Alaska,North Slope,"Mark Abbott, Broxton Bird",68.05730,-150.66594,1230,general (location within lake/site unknown or not digitized),U.Pittsburgh,U.Pittsburgh,core,,0,0.53,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell Lake,lake,24,126,3,A,3A,,24-12689-3A,unknown,19891231,12.5,USA,Alaska,Yukon-Koyukuk,Feng Sheng Hu,62.565227,-153.658079,322,general (location within lake/site unknown or not digitized),University of Illinois-Urbana Champaign,University of Illinois-Urbana Champaign,core,,0,4.27,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell Lake,lake,24,126,4,A,4A,,24-12690-4A,unknown,19901231,10,USA,Alaska,Yukon-Koyukuk,Feng Sheng Hu,62.565227,-153.658079,322,general (location within lake/site unknown or not digitized),University of Illinois-Urbana Champaign,University of Illinois-Urbana Champaign,core,,0,4.09,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell Lake,lake,24,126,2,A,2A,,24-12695-2A,unknown,19951231,39.0,USA,Alaska,Yukon-Koyukuk,Feng Sheng Hu,62.565227,-153.658079,322,general (location within lake/site unknown or not digitized),University of Illinois-Urbana Champaign,University of Illinois-Urbana Champaign,core,,0.02,3.75,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell Lake,lake,24,126,2,B,2B,,24-12695-2B,unknown,19951231,39.0,USA,Alaska,Yukon-Koyukuk,Feng Sheng Hu,62.565227,-153.658079,322,general (location within lake/site unknown or not digitized),University of Illinois-Urbana Champaign,University of Illinois-Urbana Champaign,core,,0.89,2.89,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell Lake,lake,24,126,1,A,1A,,24-126xx-1A,unknown,,55.0,USA,Alaska,Yukon-Koyukuk,Feng Sheng Hu,62.565227,-153.658079,322,general (location within lake/site unknown or not digitized),University of Illinois-Urbana Champaign,University of Illinois-Urbana Champaign,core,,0,1.15,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fog Lake 2,lake,ALE,134,1,A,1A,Fog Lake 2 (F2),ALE-13498-1A,unknown,19980713,19.0,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-142.37000,572,general (location within lake/site unknown or not digitized),unknown,unknown,core,,0,2.42,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fog Lake 3,lake,ALE,135,1,A,1A,Fog Lake 3 (F3),ALE-13598-1A,unknown,19980713,21.0,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-142.37000,572,general (location within lake/site unknown or not digitized),unknown,unknown,core,,0,3.67,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GG Basin,lake,SPA,GGB,1,B,1B,,SPA-GGB09-1B,ice,20091231,0,USA,Alaska,Northwest Arctic,Katey Walter,66.461347,-164.140892,42,approximate (location/coordinates identified on a map),LacCore_MRPH,LacCore_MRPH,core,,0,0.23,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GG Basin,lake,SPA,GGB,1,C,1C,,SPA-GGB09-1C,ice,20091231,0,USA,Alaska,Northwest Arctic,Katey Walter,66.461347,-164.140892,42,approximate (location/coordinates identified on a map),LacCore_MRPH,LacCore_MRPH,core,,0,1.25,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstream Bill,lake,FAI,GB,1,A,1A,,FAI-GB09-1A,ice,20090301,2.1,USA,Alaska,Fairbanks North Star,Katey Walter,64.91555556,-147.8487472,178,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,0.22,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstream Bill,lake,FAI,GB,2,A,2A,,FAI-GB09-2A,ice,20090301,2.1,USA,Alaska,Fairbanks North Star,Katey Walter,64.91555556,-147.8487472,178,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,0.71,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstream Bill,lake,FAI,GB,3,A,3A,,FAI-GB09-3A,ice,20090301,2.1,USA,Alaska,Fairbanks North Star,Katey Walter,64.91555556,-147.8487472,178,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0,0.43,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstream Bill,lake,FAI,GB,4,A,4A,,FAI-GB09-4A,ice,20090301,2.1,USA,Alaska,Fairbanks North Star,Katey Walter,64.91555556,-147.8487472,178,exact (read from GPS),University of Alaska Fairbanks,LacCore_MRPH,core,,0,0.66,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTH 86,lake,ALE,136,1,A,1A,GTH86-1,ALE-13698-1A,unknown,19980709,9.5,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-142.37000,572,general (location within lake/site unknown or not digitized),LacCore_mrph,LacCore_mrph,core,,0,2.14,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTH 91,lake,ALE,137,1,A,1A,GTH91-1,ALE-13798-1A,unknown,19980708,10.5,USA,Alaska,North Slope,"Howard Mooers, Heidi Rantala",68.38000,-142.37000,572,general (location within lake/site unknown or not digitized),LacCore_mrph,LacCore_mrph,core,,0,2.51,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Headquarters Lake,lake,KENAI,HQTR,1,A,1A,Headquarters 1,KENAI-HQTR04-1A,unknown,20041231,,USA,Alaska,Kenai Peninsula,Paul Glaser,60.45970,-151.06470,56,general (location within lake/site unknown or not digitized),LacCore_CivE,LacCore_CivE,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,10,A,10A,ice01-J,ICEBERG-ICE02-10A,unknown,20020720,70.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.783688,-142.955187,933,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,6.36,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,1,A,1A,ice01-A,ICEBERG-ICE02-1A,unknown,20020720,68.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.781709,-142.961494,933,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,1.92,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,2,A,2A,ice01-B,ICEBERG-ICE02-2A,unknown,20020720,70.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.781213,-142.961042,933,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,4.56,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,3,A,3A,ice01-C,ICEBERG-ICE02-3A,unknown,20020720,62.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.784889,-142.950003,934,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,1.76,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,4,A,4A,ice01-D,ICEBERG-ICE02-4A,unknown,20020720,60.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.768568,-142.943923,933,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,0.91,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceberg Lake,paleolake,ICEBERG,ICE,5,A,5A,ice01-E,ICEBERG-ICE02-5A,unknown,20020720,58.0,USA,Alaska,Valdez-Cordova,Mike Loso,60.762575,-142.956759,933,approximate (location/coordinates identified on a map),LacCore_Como,LacCore_Como,core,,0,0.98,"PI, Images",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
